테마명,종목 목록,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스마트그리드(지능형전력망),일진전기,LS,ELECTRIC,일진홀딩스,코콤,비츠로셀,피에스텍,옴니시스템,스맥,CS,아이앤씨,비츠로시스,서전기전,삼화콘덴서,포스코DX,인스코비,누리플렉스,아모그린텍,한전산업,지투파워,피앤씨테크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피팅(관이음쇠)/밸브,하이록코리아,성광벤드,비엠티,태광,한국선재,화성밸브,디케이락,케이에스피,한선엔지니어링,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자전거,빅텍,알톤,삼천리자전거,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI(시스템통합),한화시스템,아이크래프트,한솔인티큐브,현대오토에버,다우기술,DB,아시아나IDT,SK,나무기술,정원엔시스,에스트래픽,오파스넷,대신정보통신,케이엘넷,링네트,비트컴퓨터,비트플래닛,오상자이엘,SGA솔루션즈,롯데이노베이트,케이씨에스,신세계,I&C,데이타솔루션,아이티센엔텍,아이티센글로벌,포스코DX,광무,현대무벡스,LG씨엔에스,삼성에스디에스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPG(액화석유가스),SK가스,극동유화,E1,S-Oil,GS,SK이노베이션,중앙에너비스,흥구석유,대성산업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2차전지(생산),삼성SDI,SK이노베이션,LG에너지솔루션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
터치패널(스마트폰/태블릿PC 등),이미지스,일진디스플,하이딥,유아이디,베셀,토비스,파인텍,에코볼트,미래나노텍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카카오뱅크(kakao BANK),한국금융지주,이니텍,KB금융,한세예스24홀딩스,인포뱅크,예스24,엑셈,카카오뱅크,드림시큐리티,알서포트,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모듈러주택,엔알비,금강공업,코오롱글로벌,삼성물산,에스와이,자연과환경,덕신이피씨,POSCO홀딩스,GS건설,한신공영,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
딥페이크(deepfake),아이씨티케이,플랜티넷,M83,한빛소프트,스톤브릿지벤처스,파수,에스피소프트,시선AI,라온시큐어,샌즈랩,디지캡,크라우드웍스,알체라,이스트소프트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비철금속,영풍,이구산업,대창,풍산,풍산홀딩스,서원,티플랙스,현대비앤지스틸,국일신동,쎄니트,황금에스티,피제이메탈,이렘,태경산업,한주라이트메탈,DI동일,알루코,조일알미늄,남선알미늄,고려아연,대양금속,대호에이엘,포스코엠텍,알멕,삼아알미늄,그린플러스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남-북-러 가스관사업,엔케이,KBI동양철관,삼현철강,세아제강,문배철강,부국철강,동양에스텍,화성밸브,디케이락,대동스틸,SK오션플랜트,이엠코리아,휴스틸,하이스틸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
탈 플라스틱(친환경/생분해성 등),씨티케이,한국팩키지,디아이씨,에코플라스틱,세림B&G,코오롱ENP,진영,삼륭물산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
패션/의류,이스트아시아홀딩스,메타랩스,에이피알,감성코퍼레이션,윌비스,제이에스코퍼레이션,신세계인터내셔날,원풍물산,LS네트웍스,크리스에프앤씨,공구우먼,화승인더,뉴키즈온,진도,영원무역,한섬,동인기연,비비안,그리티,에스티오,BYC,미스토홀딩스,LF,삼성물산,대현,TBH글로벌,배럴,패션플랫폼,신영와코루,젝시믹스,노브랜드,SG세계물산,포니링크,더네이쳐홀딩스,토박스코리아,호전실업,에이유브랜즈,윙스풋,씨싸이트,F&F,한세실업,에스제이그룹,블랙야크아이앤씨,코오롱인더,지엔코,TP,형지엘리트,폴라리스AI,형지글로벌,화승엔터프라이즈,형지I&C,폰드그룹,신원,한세엠케이,좋은사람들,인디에프,온타이드,제이에스티나,코데즈컴바인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마이크로 LED,삼성전자,원풍물산,루멘스,큐에스아이,LG전자,광전자,서울반도체,라온텍,영우디에스피,코세스,사피엔반도체,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전기자전거,삼성SDI,알톤,삼천리자전거,에스피지,파워로직스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
탈모 치료,메타랩스,현대바이오랜드,이노진,올릭스,강스템바이오텍,보령,TS트릴리온,바이오니아,현대약품,위더스제약,인산가,인벤티지랩,JW신약,안트로젠,신신제약,프롬바이오,대웅제약,인스코비,피플바이오,샤페론,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카지노,강원랜드,GKL,코텍,파라다이스,토비스,롯데관광개발,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아이폰,영풍,삼성전자,SK하이닉스,삼성SDI,하이비젼시스템,슈피겐코리아,프로텍,앤디포스,LG이노텍,비에이치,이녹스첨단소재,아이티엠반도체,와이엠티,LX세미콘,LG화학,덕우전자,삼성전기,인터플렉스,덕산네오룩스,LG디스플레이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아스콘(아스팔트 콘크리트),엔피케이,극동유화,스페코,유진기업,한국석유,HC보광산업,HC홈센타,SG,아이티센씨티에스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
로봇(산업용/협동로봇 등),코닉오토메이션,로보스타,레인보우로보틱스,티로보틱스,클로봇,씨피시스템,SJG세종,케이엔알시스템,퍼스텍,LIG넥스원,에스피시스템스,삼현,피제이전자,티엑스알로보틱스,인탑스,베노티앤알,오늘이엔엠,포메탈,디아이씨,엔젤로보틱스,케이알엠,대동,에스비비테크,싸이맥스,유일로보틱스,이랜시스,두산로보틱스,러셀,에스피지,LS티라유텍,케이피에프,대동기어,스맥,알에스오토메이션,아진엑스텍,푸른기술,나우로보틱스,서암기계공업,와이투솔루션,한라캐스트,신성델타테크,뉴로메카,원익홀딩스,티피씨글로벌,제우스,우림피티에스,휴림로봇,두산,라온테크,하이젠알앤엠,TPC,현대무벡스,해성에어로보틱스,브이원텍,에브리봇,한국피아이엠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비만치료제,디앤디파마텍,동아에스티,올릭스,삼천당제약,HLB제약,HK이노엔,한미약품,블루엠텍,대화제약,유한양행,종근당,대원제약,펩트론,인벤티지랩,한독,제넥신,큐라티스,대봉엘에스,HLB펩,지투지바이오,셀트리온제약,고바이오랩,라파스,신신제약,DXVX,광동제약,한국비엔씨,시너지이노베이션,대웅제약,LG화학,넥스턴바이오,압타머사이언스,일동제약,나이벡,샤페론,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
육계,교촌에프앤비,마니커,푸드나무,이지홀딩스,체리부로,동우팜투테이블,하림,팜스토리,마니커에프앤지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마이크로바이옴,지놈앤컴퍼니,아모레퍼시픽,HLB제넥스,LG생활건강,에이치이엠파마,비피도,콜마홀딩스,마크로젠,CJ,바이오사이언스,고바이오랩,종근당바이오,DXVX,유바이오로직스,인트론바이오,소마젠,에이치엘사이언스,랩지노믹스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도시가스,인천도시가스,서울가스,경동도시가스,삼천리,지에스이,한국가스공사,대성에너지,INVENI,대성홀딩스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBM(고대역폭메모리),마이크로투나노,삼성전자,와이씨,SK하이닉스,한미반도체,디아이,한화비전,이오테크닉스,워트,에스티아이,케이씨텍,예스티,큐알티,디아이티,아이엠티,테크윙,엠케이전자,유니테스트,제우스,레이저쎌,오로스테크놀로지,오픈엣지테크놀로지,미래반도체,제너셈,고영,윈팩,와이씨켐,피에스케이홀딩스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낙태/피임,지엘팜텍,현대약품,명문제약,알리코제약,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조림사업,SUN&L,SK,이건산업,무림P&P,성창기업지주,자연과환경,제이씨케미칼,동신건설,한솔홈데코,효성오앤비,이건홀딩스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마리화나(대마),엔에프씨,비엘팜텍,HLB바이오스텝,인벤티지랩,씨티씨바이오,화일약품,오성첨단소재,우리바이오,한국비엔씨,애머릿지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
철강 주요종목,KG스틸,동국제강,포스코스틸리온,현대제철,고려제강,세아제강,동국씨엠,POSCO홀딩스,한국철강,세아베스틸지주,대한제강,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맥신(MXene),아이크래프트,센코,티플랙스,한국앤컴퍼니,나노,태경산업,경동인베스트,휴비스,아모센스,나인테크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 상반기 신규상장,원일티엔아이,인투셀,모티브링크,엠디바이스,엘케이켐,서울보증보험,바이오비쥬,로킷헬스케어,오가노이드사이언스,신한제16호스팩,티엑스알로보틱스,한화플러스제5호스팩,유안타제17호스팩,케이지에이,오름테라퓨틱,이뮨온시아,미트박스,아스테라시스,달바글로벌,키스트론,에스엠씨지,동방메디컬,에이유브랜즈,나우로보틱스,블랙야크아이앤씨,아이지넷,삼양엔씨켐,위너스,지에프씨생명과학,씨케이솔루션,데이원컴퍼니,동국생명과학,피아이이,에이아이코리아,아이에스티이,바이오포트,지씨지놈,링크솔루션,쎄크,우양에이치씨,심플랫폼,더즌,와이즈넛,LG씨엔에스,에르코스,티씨머티리얼즈,한국피아이엠,대진첨단소재,한텍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보안주(물리),인콘,아이디스,피제이전자,벨로크,트루엔,한화비전,현대에이치티,픽셀플러스,슈프리마에이치큐,이랜시스,슈프리마,이노뎁,시선AI,엑시큐어하이트론,앤씨앤,포커스에이아이,지슨,싸이버원,에스원,카티스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호텔/리조트,제이에스코퍼레이션,한화,호텔신라,이마트,GS피앤엘,서부T&D,강원랜드,SK네트웍스,파라다이스,롯데관광개발,소노스퀘어,HDC현대산업개발,모나용평,아난티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"구충제(펜벤다졸, 이버멕틴 등)",조아제약,이글벳,대성미생물,체시스,진바이오텍,명문제약,화일약품,알리코제약,신풍제약,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구제역/광우병 수혜,우성,신라에스지,정다운,사조산업,대성미생물,신라교역,사조오양,마니커,한일사료,이지홀딩스,동우팜투테이블,하림,CJ씨푸드,팜스토리,우진비앤지,동원산업,사조대림,동원수산,태경비케이,한성기업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광고,비케이홀딩스,와이즈버즈,YG,PLUS,SM,C&C,모비데이즈,플레이디,이노션,제일기획,HS애드,오리콤,아티스트컴퍼니,아시아경제,이엠넷,엔피,차이커뮤니케이션,인크로스,케어랩스,지어소프트,드림인사이트,KT나스미디어,에코마케팅,엔비티,애드포러스,FSN,레뷰코퍼레이션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
재난/안전(지진/화재 등),인콘,LS마린솔루션,대창스틸,HRS,삼영엠텍,한컴라이프케어,희림,HDC현대EP,현대에버다임,동양파일,파라텍,한국종합기술,오텍,티케이지애강,유엔젤,동아지질,서전기전,폴라리스AI,삼일씨엔에스,하이드로리튬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수자원(양적/질적 개선),우리기술,와토스코리아,KBI동양철관,삼성E&A,코오롱생명과학,금호건설,뉴보텍,한국주철관,코오롱글로벌,시노펙스,도화엔지니어링,코웨이,유신,자연과환경,엔바이오니아,태영건설,한국종합기술,티케이지애강,비츠로시스,GS건설,CSA,코스믹,대우건설,KG케미칼,하이스틸,에너토크,두산에너빌리티,웰크론한텍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스마트폰,이미지스,삼성전자,삼성SDI,유티아이,액트로,링크드,피델릭스,노바텍,뉴온,레몬,알에프텍,육일씨엔에쓰,캐프,인탑스,하이비젼시스템,테크엘,다산솔루에타,켐트로닉스,모베이스,엘디티,케스피온,시노펙스,디티씨,웰킵스하이텍,제이앤티씨,슈피겐코리아,성우전자,유아이디,KH바텍,신화인터텍,씨유테크,동운아나텍,모다이노칩,한국컴퓨터,토비스,유아이엘,LG이노텍,나무가,아진엑스텍,파트론,해성옵틱스,엘엠에스,자화전자,서진시스템,블루콤,엑스플러스,캠시스,파워로직스,테이팩스,세경하이테크,대덕전자,아비코전자,드림텍,이엠텍,인터플렉스,덕산네오룩스,LG디스플레이,PS일렉트로닉스,아이앤씨,디케이티,아모텍,아모그린텍,케이이엠텍,기가레인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인터넷은행,한국금융지주,이니텍,NICE평가정보,NH투자증권,KB금융,GS리테일,인지소프트,한세예스24홀딩스,KT,시큐브,인포뱅크,인포바인,예스24,이글루,한화생명,현대이지웰,KG이니시스,엑셈,KG모빌리언스,브리지텍,라온시큐어,한국전자인증,카카오뱅크,한컴위드,드림시큐리티,포스코DX,코나아이,알서포트,한국정보인증,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
리모델링/인테리어,파세코,SUN&L,라이온켐텍,대림바스,이건산업,대림통상,유니드비티플러스,LX하우시스,희림,한샘,하츠,현대리바트,벽산,국보디자인,KCC,KCC글라스,시공테크,한솔홈데코,삼목에스폼,에넥스,진영,이건홀딩스,조이웍스앤코,동화기업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사료,우성,사조동아원,대한제당,고려산업,팜스코,케이씨피드,미래생명자원,한일사료,이지홀딩스,씨티씨바이오,팜스토리,우진비앤지,선진,이지바이오,애드바이오텍,한탑,대주산업,오에스피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황사/미세먼지,파세코,케이웨더,씨앤투스,성창오토텍,나노,안국약품,롯데하이마트,보령,케스피온,누리플랜,케이엠,하츠,코웨이,옵투스제약,상아프론테크,위닉스,모나리자,JW중외제약,에코프로에이치엔,국제약품,삼일제약,크린앤사이언스,휴비츠,포스코DX,웰크론,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우크라이나 재건,이노인스트루먼트,퍼스텍,HD현대건설기계,HD현대인프라코어,디와이디,동일고무벨트,오늘이엔엠,혜인,스페코,도화엔지니어링,희림,디와이파워,대동금속,서연탑메탈,유신,에스와이,대동,현대에버다임,파라텍,아이톡시,SG,대동기어,에스와이스틸텍,수산세보틱스,서암기계공업,에쓰씨엔지니어링,현대코퍼레이션,TYM,대양전기공업,다산네트웍스,대모,누보,포스코인터내셔널,폴라리스AI,다스코,프리엠스,현대건설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXL(컴퓨트익스프레스링크),삼성전자,SK하이닉스,네오셈,파두,대교,국순당,오킨스전자,큐알티,퀄리타스반도체,오픈엣지테크놀로지,엑시콘,코리아써키트,티엘비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED,케이엠더블유,삼성전자,성호전자,한국단자,알에프텍,포인트엔지니어링,코아시아,루멘스,한라IMS,파커스,일진디스플,금호에이치티,엘디티,우리엔터프라이즈,LG전자,에스폴리텍,빛샘전자,우리이앤엘,아이엘,에이치엠넥스,광전자,태경산업,엘컴텍,서울반도체,오디텍,금호전기,태경비케이,우리바이오,일월지엠엘,서울바이오시스,와이투솔루션,한솔테크닉스,지앤비에스,에코,나노신소재,삼진엘앤디,케이엔제이,에프알텍,파인테크닉스,레이크머티리얼즈,소룩스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여름,파세코,롯데칠성,태경케미컬,한울앤제주,롯데웰푸드,쿠쿠홈시스,LG생활건강,빙그레,롯데하이마트,신일전자,하이트진로,배럴,마니커,에스씨디,하림,이지홀딩스,보해양조,동우팜투테이블,코웨이,팜스토리,위닉스,DI동일,3S,오텍,조비,남해화학,에쎈테크,후성,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
