테마명,종목 목록,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유전자 치료제/분석,제이에스링크,지놈앤컴퍼니,신테카바이오,제놀루션,엑셀세라퓨틱스,HLB제넥스,아이엠비디엑스,코오롱생명과학,HLB파나진,지니너스,진시스템,바이오니아,제넥신,젠큐릭스,신라젠,마크로젠,쓰리빌리언,고바이오랩,CJ,바이오사이언스,바이젠셀,테라젠이텍스,큐로셀,지노믹트리,녹십자,셀레믹스,씨젠,CG인바이츠,진원생명과학,에스디바이오센서,티움바이오,아미코젠,지씨지놈,소마젠,이엔셀,엑세스바이오,툴젠,헬릭스미스,엔젠바이오,랩지노믹스,앱클론,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온디바이스 AI,에이팩트,삼성전자,SK하이닉스,에이디테크놀로지,리노공업,네패스,칩스앤미디어,태성,HPSP,가온칩스,텔레칩스,큐알티,유니퀘스트,대덕전자,제주반도체,마음AI,어보브반도체,퀄리타스반도체,삼성전기,오픈엣지테크놀로지,심텍,네패스아크,아이언디바이스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
철강 중소형,영흥,대창스틸,신스틸,코메론,한국특강,금강공업,한일철강,KBI동양철관,DSR제강,한국주철관,현대비앤지스틸,삼현철강,경남스틸,동일스틸럭스,키스트론,아주스틸,문배철강,부국철강,대호특수강,동일산업,제이스코홀딩스,금강철강,율촌,대동스틸,SK오션플랜트,원일특강,동양에스텍,동일제강,유에스티,NI스틸,만호제강,동국산업,화인베스틸,휴스틸,TCC스틸,하이스틸,넥스틸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원자력발전,원일티엔아이,우리기술,LS,ELECTRIC,효성중공업,SG&G,대창스틸,HRS,하이록코리아,삼영엠텍,대창솔루션,성광벤드,티플랙스,비엠티,태광,대한전선,SNT에너지,디티앤씨,한양이엔지,디케이락,금화피에스시,제일테크노스,한전KPS,수산인더스트리,이엠코리아,에스앤더블류,에이프로젠,DL이앤씨,금양그린파워,서전기전,한신기계,광명전기,GS건설,비에이치아이,태웅,대우건설,보성파워텍,강원에너지,한미글로벌,에너토크,한국전력,한전산업,우진엔텍,현대건설,지투파워,일진파워,두산에너빌리티,오르비텍,한전기술,한텍,우진,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4차산업 수혜주,에이스테크,로보스타,삼성전자,엔지스테크널러지,모바일어플라이언스,DH오토웨어,에스넷,SK,오늘이엔엠,KT,LG전자,모비스,MDS테크,비트컴퓨터,로보로보,푸른기술,알에스오토메이션,아진엑스텍,LG유플러스,SGA솔루션즈,대성창투,오픈베이스,유니퀘스트,SBI인베스트먼트,롯데이노베이트,SK텔레콤,어보브반도체,큐렉소,휴림로봇,포스코DX,드림시큐리티,NAVER,알서포트,셀바스AI,우리기술투자,TPC,이스트소프트,TS인베스트먼트,DSC인베스트먼트,삼성에스디에스,지엔씨에너지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전기차,LS,ELECTRIC,모티브링크,한일단조,현대차,모베이스전자,기아,로스웰,삼성SDI,네오오토,우리산업,경창산업,삼보모터스,대창스틸,KG모빌리티,성호전자,현대공업,한국단자,지엠비코리아,뉴인텍,엠플러스,계양전기,씨티알모빌리티,성창오토텍,우수AMS,현대모비스,명신산업,현대위아,우신시스템,영화테크,HL만도,포스코스틸리온,인팩,금호에이치티,티플랙스,글로벌에스엠,한온시스템,디와이덕양,피에스텍,아진산업,한국앤컴퍼니,인지컨트롤스,LG전자,KEC,디아이씨,솔루스첨단소재,에코플라스틱,삼화전자,엠에스오토텍,엣지파운드리,SK이노베이션,아진전자부품,LS머트리얼즈,상아프론테크,삼기,화신,씨아이에스,한주라이트메탈,SNT모티브,동아화성,폴라리스세원,나라엠앤디,와이엠텍,엠투엔,유에스티,네오티스,서진시스템,이지트로닉스,이닉스,삼기에너지솔루션즈,삼영에스앤씨,파워로직스,성문전자,아이윈,LG화학,휴맥스,삼화콘덴서,아이에이,한빛레이저,알멕,하이젠알앤엠,강원에너지,코스모신소재,세아메카닉스,삼영,LG에너지솔루션,삼화전기,아모그린텍,코스텍시스,신흥에스이씨,원익피앤이,SKC,나노팀,엔켐,한중엔시에스,신성에스티,상신이디피,유일에너테크,엘앤에프,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제지,무림페이퍼,한창제지,무림P&P,한국제지,무림SP,한국수출포장,한솔제지,아세아제지,삼정펄프,페이퍼코리아,깨끗한나라,해성산업,국일제지,신풍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자원개발,비엘팜텍,LX인터내셔널,서울가스,삼성물산,GS,SK이노베이션,한국가스공사,GS글로벌,엘컴텍,큐로홀딩스,대성산업,현대코퍼레이션,에스아이리소스,포스코인터내셔널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기물처리,와이엔텍,서한,태영건설,인선이엔티,한솔홀딩스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원자력발전소 해체,원일티엔아이,우리기술,케이엔알시스템,대창솔루션,한전KPS,에스앤더블류,비에이치아이,비츠로테크,현대건설,두산에너빌리티,위드텍,오르비텍,한전기술,한텍,우진,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코로나19(음압병실/음압구급차),엔브이에이치코리아,GH신소재,에스와이,오텍,우정바이오,신성이엔지,케이엔솔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
리비안(RIVIAN),모베이스전자,삼성SDI,우리산업,디와이,대유에이텍,우신시스템,피에이치에이,HL만도,동국알앤에스,씨아이에스,에코캡,폴라리스세원,대원화성,포스코인터내셔널,피엔티,남성,알멕,TCC스틸,유진테크놀로지,아모그린텍,상신이디피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해저터널(지하화/지하도로 등),LS,LS마린솔루션,세명전기,한국선재,특수건설,우원개발,동아지질,부산산업,티씨머티리얼즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
페인트,AK홀딩스,조광페인트,삼화페인트,강남제비스코,벽산,KCC,노루페인트,노루홀딩스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생명보험,미래에셋생명,코리안리,한화생명,삼성생명,동양생명,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가상현실(VR),삼성전자,링크드,데브시스터즈,큐에스아이,에스넷,바른손이앤에이,하이비젼시스템,세코닉스,LG전자,칩스앤미디어,동운아나텍,이노시뮬레이션,한빛소프트,토탈소프트,케이쓰리아이,이랜텍,시공테크,에스피지,SOOP,제이씨현시스템,나무가,신도기연,라온텍,E8,에스코넥,위지윅스튜디오,덱스터,스코넥,케이이엠텍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
냉각시스템(액침냉각 등),한화에어로스페이스,SK,워트,GST,LG전자,GS,SK이노베이션,유니셈,3S,케이엔솔,한중엔시에스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍력에너지,우리기술,효성중공업,LS,LS마린솔루션,LS에코에너지,삼영엠텍,효성,SK이터닉스,대창솔루션,코오롱글로벌,스페코,포메탈,세진중공업,LS머트리얼즈,세아제강,세아제강지주,씨엔플러스,POSCO홀딩스,케이피에프,씨에스윈드,SK오션플랜트,서암기계공업,동국산업,금양그린파워,유니슨,태웅,우림피티에스,대명에너지,씨에스베어링,삼일씨엔에스,DGP,한국전력,현대건설,두산에너빌리티,한전기술,동국S&C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보안주(정보),아이씨티케이,코닉오토메이션,아우토크립트,이니텍,핀텔,에스투더블유,에스넷,벨로크,나노실리칸첨단소재,윈스테크넷,플랜티넷,수산아이앤티,시큐브,지란지교시큐리티,이글루,안랩,비트플래닛,신시웨이,에스에스알,휴네시온,나노씨엠에스,티사이언티픽,파수,파이오링크,인스피언,SGA솔루션즈,가비아,아이티센피엔에스,라온시큐어,모코엠시스,다우데이타,오픈베이스,디지캡,한국전자인증,샌즈랩,엑스게이트,한컴위드,싸이버원,에스원,드림시큐리티,지니언스,케이사인,한싹,헥토이노베이션,한국정보인증,이스트소프트,모니터랩,소프트캠프,아톤,라닉스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수산,신라에스지,사조산업,신라교역,사조오양,사조씨푸드,CJ씨푸드,동원수산,동원산업,사조대림,한성기업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의료기기,메타케어,뉴로핏,파마리서치,삼성전자,티로보틱스,엘앤씨바이오,비스토스,제놀루션,클래시스,티앤엘,씨어스테크놀로지,로킷헬스케어,바이오비쥬,피제이전자,제이피아이헬스케어,바이오플러스,HLB생명과학,세운메디칼,씨유메디칼,리가켐바이오,메타바이오메드,엘앤케이바이오,신흥,라메디텍,아스타,비올,아이센스,아이쓰리시스템,아스테라시스,오스테오닉,한국비티비,레이저옵텍,인터로조,제노레이,대원제약,시지메드텍,동운아나텍,유비케어,수젠텍,한독,원텍,바디텍메드,루닛,알파녹스,동방메디컬,바이오다인,셀바스헬스케어,레이언스,디오,메디아나,리메드,코렌텍,디알젬,에스지헬스케어,휴마시스,멕아이씨에스,나노엔텍,한국비엔씨,바텍,뷰노,덴티움,한스바이오메드,휴비츠,제테마,큐렉소,제이엘케이,뷰웍스,더블유에스아이,엠아이텍,원익,퀀타매트릭스,오상헬스케어,디알텍,프로티아,롤링스톤,코어라인소프트,파인메딕스,프리시젼바이오,플라즈맵,딥노이드,랩지노믹스,네오펙트,아이빔테크놀로지,피앤에스로보틱스,미래컴퍼니,티앤알바이오팹,인바디,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
철도,우리기술,대원전선,세명전기,하이록코리아,현대로템,HDC랩스,삼현철강,도화엔지니어링,서한,현대제철,국영지앤엠,황금에스티,유신,빛샘전자,에스트래픽,제룡전기,다원시스,특수건설,와이어블,에스피지,푸른기술,이엠코리아,알루코,한국종합기술,서암기계공업,동일제강,대양전기공업,우리넷,케이씨에스,우원개발,비츠로시스,동아지질,남광토건,대호에이엘,옵티시스,우림피티에스,폴라리스AI,삼일씨엔에스,비츠로테크,부산산업,대아티아이,피앤씨테크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
네옴시티,에스엠,LS에코에너지,SM,C&C,세아특수강,비엠티,SM,Life,Design,코오롱글로벌,세아홀딩스,대한전선,SNT에너지,도화엔지니어링,삼성물산,희림,유신,에스와이,제이엔케이글로벌,슈프리마,수성웹툰,비츠로시스,대모,세아베스틸지주,성신양회,다스코,한미글로벌,현대건설,인디에프,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전기차(충전소/충전기),현대차,기아,모트렉스,동양이엔피,SK,피에스텍,디티씨,SK네트웍스,NICE인프라,아이엘,토비스,솔루엠,와이엠텍,LG유플러스,그리드위즈,와이투솔루션,위너스,휴맥스홀딩스,롯데이노베이트,알티캐스트,신세계,I&C,LG헬로비전,휴맥스,캐리,보성파워텍,위츠,원익피앤이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
페라이트,유니온머티리얼,상신전자,케스피온,삼화전자,한일화학,태경산업,씨큐브,EG,한솔테크닉스,알엔투테크놀로지,아모센스,삼화전기,아모그린텍,미래나노텍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스마트팩토리(스마트공장),코닉오토메이션,LS,ELECTRIC,에스피시스템스,티엑스알로보틱스,엠투아이,비엠티,효성ITX,트윔,SK,에스에프에이,LG,동국알앤에스,MDS테크,에스엠코어,엠아이큐브솔루션,링크제니시스,유일로보틱스,톱텍,LS티라유텍,스맥,알에스오토메이션,아진엑스텍,이삭엔지니어링,코윈테크,오픈베이스,한신기계,피아이이,휴림로봇,포스코DX,더존비즈온,팸텍,라온테크,고영,TPC,제닉스로보틱스,현대무벡스,LG씨엔에스,삼성에스디에스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스마트홈(홈네트워크),삼성전자,에스넷,HDC랩스,자이에스앤디,피에스텍,코콤,KT,현대에이치티,LG전자,한울소재과학,제일일렉트릭,CS,현대리바트,옴니시스템,위닉스,경동나비엔,LG유플러스,위너스,SK텔레콤,에스원,포스코DX,누리플렉스,엠젠솔루션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모바일콘텐츠(스마트폰/태블릿PC),SK스퀘어,미스터블루,엔지스테크널러지,삼성출판사,케이티알파,KT밀리의서재,YTN,키다리스튜디오,플랜티넷,KT지니뮤직,KT,인포뱅크,디앤씨미디어,포시에스,YBM넷,핑거스토리,TJ미디어,아이톡시,티사이언티픽,KG모빌리언스,NHN벅스,자이언트스텝,컴투스,NAVER,한컴위드,네오위즈홀딩스,컴투스홀딩스,한글과컴퓨터,셀바스AI,헥토이노베이션,폴라리스오피스,다날,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
토스(toss),하나금융지주,대신정보통신,이월드,한화투자증권,한국전자인증,엔비티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
애플페이,NICE,나이스정보통신,한국정보통신,이루온,KG이니시스,KG모빌리언스,엑스플러스,NHN,KCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체 장비,하나마이크론,넥스틴,에이팩트,로보스타,와이씨,펨트론,한미반도체,엔투텍,티에스이,기가비스,제이엔비,포인트엔지니어링,디아이,티에프이,피에스케이,GST,브이엠,네오셈,이오테크닉스,리노공업,워트,한화비전,에스에프에이,서플러스글로벌,티씨케이,한양이엔지,파크시스템스,에스티아이,유니셈,프로텍,HPSP,싸이맥스,원익IPS,SFA반도체,성도이엔지,러셀,케이씨텍,엘오티베큠,네온테크,더코디,예스티,디아이티,디바이스,제이티,다원넥스뷰,알에스오토메이션,아이엠티,티이엠씨씨엔에스,에프에스티,프로이천,그린리소스,씨앤지하이테크,테크윙,신성이엔지,로체시스템즈,유진테크,서진시스템,코미코,아스플로,유니테스트,오로스테크놀로지,저스템,아이에스티이,제우스,지앤비에스,에코,탑엔지니어링,레이저쎌,코세스,원익홀딩스,케이엔솔,주성엔지니어링,성우테크론,팸텍,인텍플러스,제너셈,라온테크,테스,엑시콘,쎄크,고영,제이스텍,네패스아크,AP시스템,피에스케이홀딩스,자비스,미래산업,위드텍,기가레인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼성페이,삼성전자,지니틱스,알에프텍,효성,유비벨록스,제이케이시냅스,나이스정보통신,효성ITX,삼성카드,한국정보통신,에이텍모빌리티,인포바인,이루온,파트론,KG이니시스,KG모빌리언스,라온시큐어,한솔테크닉스,케이사인,드림시큐리티,갤럭시아머니트리,코나아이,NHN,KCP,한국정보인증,아모텍,다날,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STO(토큰증권 발행),한국금융지주,키움증권,NH투자증권,하나금융지주,KB금융,교보증권,신한지주,SK증권,유진투자증권,아이티아이즈,갤럭시아에스엠,유라클,코리아에셋투자증권,한화투자증권,핑거,서울옥션,뱅크웨어글로벌,아이티센글로벌,헥토파이낸셜,갤럭시아머니트리,케이옥션,우리기술투자,한국정보인증,다날,아톤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종합상사,LX인터내셔널,코오롱글로벌,삼성물산,SK네트웍스,GS글로벌,현대코퍼레이션,포스코인터내셔널,효성티앤씨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D 프린터,로보스타,로킷헬스케어,하이비젼시스템,모아텍,에스티아이,스맥,코렌텍,휴림로봇,링크솔루션,TPC,티앤알바이오팹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영화,NEW,바른손이앤에이,CJ,CGV,CJ,ENM,쎄니트,아센디오,롯데쇼핑,콘텐트리중앙,바른손,쇼박스,덱스터,포바이포,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코로나19(진단키트),유투바이오,메타케어,마이크로디지탈,제놀루션,HLB제넥스,바이오노트,나노실리칸첨단소재,진시스템,바이오니아,종근당,오상자이엘,수젠텍,바디텍메드,인바이오젠,진매트릭스,얼라인드,바이오스마트,CJ,바이오사이언스,씨티씨바이오,지노믹트리,휴마시스,나노엔텍,유바이오로직스,휴온스,팜젠사이언스,녹십자엠에스,씨젠,대웅제약,에스디바이오센서,드림텍,인트론바이오,소마젠,일동제약,엑세스바이오,퀀타매트릭스,롤링스톤,오상헬스케어,프리시젼바이오,엔젠바이오,랩지노믹스,파미셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뉴로모픽 반도체,삼성전자,네패스,자람테크놀로지,앤씨앤,오픈엣지테크놀로지,에이직랜드,네패스아크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
슈퍼박테리아,동아에스티,리가켐바이오,이연제약,파루,크레오에스지,종근당바이오,CG인바이츠,씨젠,인트론바이오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
증강현실(AR),엔씨소프트,에스넷,엠게임,가온그룹,세코닉스,디모아,케이쓰리아이,이노시뮬레이션,동운아나텍,이랜텍,포니링크,텔레칩스,팅크웨어,나무가,신도기연,버넥트,라온텍,비트맥스,덱스터,위지윅스튜디오,사피엔반도체,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초전도체,LS,ELECTRIC,인지디스플레,인지컨트롤스,아센디오,고려제강,한양이엔지,모비스,덕성,신성델타테크,파워로직스,서남,탑엔지니어링,아모텍,비츠로테크,원익피앤이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
키오스크(KIOSK),윈스테크넷,파버나인,NICE인프라,인바이오젠,포스뱅크,푸른기술,씨아이테크,한네트,케이씨에스,케이씨티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모바일솔루션(스마트폰),이미지스,텔코웨어,인지소프트,유비벨록스,MDS테크,인포뱅크,이루온,브레인즈컴퍼니,포니링크,유라클,네이블,유엔젤,엠로,지어소프트,핑거,다산네트웍스,위세아이텍,카페24,키네마스터,갤럭시아머니트리,셀바스AI,폴라리스오피스,다날,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
줄기세포,메타케어,엑셀세라퓨틱스,HLB생명과학,강스템바이오텍,에스씨엠생명과학,테고사이언스,제일약품,마크로젠,동구바이오제약,바이오솔루션,네이처셀,에스바이오메딕스,안트로젠,차바이오텍,이엔셀,메디포스트,파미셀,코아스템켐온,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
